person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,ann_score,risk_score_tahap3,predicted_tahap3
21,20004,RENT,4.0,MEDICAL,A,4500,8.0,0,0.22,N,2,0.10154316867866688,0.5,1
21,20400,RENT,2.0,PERSONAL,B,4500,10.99,0,0.22,N,2,0.14109487842154333,0.5,1
25,21000,RENT,0.0,DEBTCONSOLIDATION,B,4500,9.62,0,0.21,N,4,0.10185255556621621,0.3815805466193539,0
25,21000,RENT,2.0,EDUCATION,E,4500,16.45,1,0.21,Y,4,0.5187157380276817,0.4999999999999998,0
22,40000,MORTGAGE,7.0,PERSONAL,A,10850,7.66,0,0.27,N,4,0.18005592266588688,0.423269455128224,0
23,21600,RENT,1.0,EDUCATION,D,4500,15.65,1,0.21,N,2,0.48555848867380264,0.5,1
23,23421,RENT,3.0,MEDICAL,E,4500,17.99,1,0.19,Y,3,0.5757386330111635,0.5000000000000006,1
23,34000,MORTGAGE,0.0,EDUCATION,C,4000,14.17,1,0.12,N,2,0.256463237142655,0.5,1
23,40000,MORTGAGE,6.0,PERSONAL,B,7200,11.11,0,0.18,N,2,0.1125285484229129,0.5,1
21,23916,RENT,2.0,EDUCATION,B,4500,9.62,0,0.19,N,4,0.08673302047161657,0.3815805466193539,0
26,24000,RENT,10.0,MEDICAL,B,4500,12.42,0,0.19,N,4,0.13245963892540355,0.4999999999999998,0
24,40000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,5000,11.11,0,0.13,N,2,0.09287258383232094,0.5,1
26,24000,RENT,5.0,VENTURE,A,4500,5.79,0,0.19,N,3,0.05782743892888512,0.19061937055220915,0
22,24000,RENT,0.0,EDUCATION,B,4500,11.49,0,0.19,N,2,0.12662079291115916,0.5,1
25,40000,MORTGAGE,1.0,HOMEIMPROVEMENT,A,4000,7.29,0,0.1,N,2,0.038316031421759766,0.5,1
22,24500,RENT,3.0,DEBTCONSOLIDATION,A,4500,8.94,0,0.18,N,2,0.08144985170568936,0.5,1
23,25596,RENT,2.0,MEDICAL,B,4500,9.99,0,0.18,N,4,0.08186056759572388,0.3815805466193539,0
23,26000,RENT,3.0,MEDICAL,A,4500,8.49,1,0.17,N,2,0.07266185668642507,0.5,1
25,30996,RENT,9.0,VENTURE,A,4500,6.92,0,0.15,N,3,0.05171927639628711,0.19061937055220915,0
23,32400,RENT,4.0,EDUCATION,A,4500,7.49,0,0.14,N,4,0.0528443227412079,0.17630275896925715,0
22,40000,MORTGAGE,1.0,EDUCATION,A,4800,5.42,0,0.12,N,2,0.03137395151120487,0.5,1
22,33000,RENT,2.0,PERSONAL,A,4500,7.88,0,0.14,N,3,0.05601990776426185,0.19061937055220915,0
23,33000,RENT,1.0,DEBTCONSOLIDATION,D,4500,15.05,1,0.14,N,4,0.3717787219382666,0.4999999999999998,0
21,40000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,8000,6.92,0,0.2,N,4,0.07643161580670359,0.17630275896925715,0
22,35000,RENT,2.0,VENTURE,C,4500,14.27,0,0.13,Y,2,0.26891717983187036,0.5,1
23,35000,RENT,5.0,PERSONAL,B,4500,10.59,0,0.13,N,2,0.08234873687483445,0.5,1
24,35000,RENT,1.0,MEDICAL,C,4500,12.87,0,0.13,Y,3,0.14188876561136732,0.5000000000000006,1
22,40000,MORTGAGE,5.0,MEDICAL,B,8000,10.74,0,0.2,N,3,0.10776465999655058,0.39284846136147344,0
23,40000,MORTGAGE,7.0,VENTURE,B,14000,10.99,0,0.35,N,3,0.6064970525784329,0.5000000000000006,1
21,36000,RENT,0.0,EDUCATION,A,4500,6.62,0,0.13,N,2,0.0410502549887682,0.5,1
26,40000,MORTGAGE,5.0,MEDICAL,A,16000,10.99,0,0.4,N,3,0.6879409460429816,0.7522147873106841,1
26,34000,MORTGAGE,4.0,PERSONAL,A,12250,6.91,1,0.36,N,4,0.5650125562838052,0.5174017699644331,1
22,36000,RENT,5.0,EDUCATION,A,4500,6.17,0,0.13,N,3,0.039580572982110825,0.19061937055220915,0
24,36000,RENT,5.0,VENTURE,A,4500,7.14,0,0.13,N,4,0.047961902585662186,0.17630275896925715,0
22,40000,OWN,5.0,MEDICAL,B,6000,9.25,0,0.15,N,3,0.06519272533083297,0.39284846136147344,0
22,37342,RENT,3.0,VENTURE,C,4500,11.03,0,0.12,Y,2,0.08648931719828412,0.5,1
23,40000,MORTGAGE,2.0,MEDICAL,B,7000,8.88,0,0.17,N,3,0.07011466997588384,0.39284846136147344,0
24,37500,RENT,0.0,PERSONAL,A,4500,5.42,0,0.12,N,4,0.03374767006956697,0.5,1
24,40000,OWN,0.0,PERSONAL,A,6900,6.91,0,0.17,N,3,0.05972456258370947,0.19061937055220915,0
22,32000,RENT,5.0,MEDICAL,A,4500,9.63,1,0.14,N,2,0.07142507531193702,0.5,1
24,38000,RENT,8.0,MEDICAL,B,4500,10.83,0,0.12,N,2,0.08305947572438284,0.5,1
23,38004,RENT,2.0,EDUCATION,A,4500,7.88,0,0.12,N,2,0.04781963989149005,0.5,1
24,34000,MORTGAGE,1.0,DEBTCONSOLIDATION,D,7000,14.09,1,0.21,N,2,0.3007997507805169,0.5,1
24,39000,RENT,2.0,VENTURE,B,4500,10.99,0,0.12,N,4,0.07768826072347754,0.40478154326605403,0
22,39996,RENT,2.0,EDUCATION,C,4500,13.43,0,0.11,N,4,0.17538981906976087,0.4999999999999998,0
22,40000,RENT,6.0,EDUCATION,A,4500,7.66,0,0.11,N,3,0.045100819180955445,0.19061937055220915,0
26,40000,RENT,0.0,MEDICAL,A,4500,7.74,0,0.11,N,2,0.04468759983414573,0.5,1
25,40000,OWN,3.0,EDUCATION,D,12000,14.83,0,0.3,N,4,0.5961510472269846,0.4999999999999998,0
24,40000,RENT,8.0,MEDICAL,C,4500,12.84,0,0.11,N,3,0.1350182563146814,0.5000000000000006,1
22,40000,MORTGAGE,6.0,VENTURE,B,4000,10.36,0,0.1,N,4,0.06669483884535606,0.3815805466193539,0
24,34068,RENT,2.0,EDUCATION,D,4500,14.84,1,0.13,N,3,0.3390708948096907,0.5000000000000006,1
23,41000,RENT,6.0,PERSONAL,C,4500,12.99,0,0.11,N,4,0.14067016607435906,0.4999999999999998,0
25,40000,MORTGAGE,6.0,MEDICAL,C,5000,12.61,0,0.13,Y,4,0.12173441911521866,0.4999999999999998,0
21,36000,RENT,1.0,VENTURE,D,4500,17.27,1,0.13,N,2,0.5479959283462645,0.5,1
24,40000,MORTGAGE,4.0,MEDICAL,B,3500,8.88,0,0.09,N,2,0.05761404884966864,0.5,1
26,40000,MORTGAGE,10.0,HOMEIMPROVEMENT,A,5300,5.42,0,0.13,N,2,0.03380148929381137,0.5,1
21,42000,RENT,4.0,DEBTCONSOLIDATION,A,4500,6.03,0,0.11,N,4,0.03459105860094812,0.17630275896925715,0
22,42000,RENT,2.0,DEBTCONSOLIDATION,B,4500,11.49,0,0.11,N,4,0.08248014580296953,0.44537386481828284,0
21,40000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,6000,5.79,0,0.15,N,3,0.04315389684450925,0.19061937055220915,0
26,42000,RENT,3.0,PERSONAL,A,4500,7.66,0,0.11,N,2,0.04371241886796231,0.5,1
25,43500,RENT,0.0,MEDICAL,A,4500,6.76,0,0.1,N,2,0.03361453528403178,0.5,1
25,43738,RENT,0.0,DEBTCONSOLIDATION,A,4500,5.99,0,0.1,N,3,0.030756524681561193,0.19061937055220915,0
26,44004,RENT,2.0,MEDICAL,A,4500,7.74,0,0.1,N,3,0.044777075811936407,0.19061937055220915,0
23,45000,RENT,0.0,VENTURE,B,4500,9.25,0,0.1,N,4,0.05649313847496407,0.3815805466193539,0
21,41000,RENT,2.0,DEBTCONSOLIDATION,C,4500,13.49,1,0.11,N,3,0.18574999194311506,0.5000000000000006,1
22,40000,MORTGAGE,6.0,PERSONAL,A,4800,10.99,0,0.12,N,2,0.08579324598364756,0.5,1
26,48000,RENT,10.0,DEBTCONSOLIDATION,B,4500,11.11,0,0.09,N,4,0.07494074799514786,0.41381335246888706,0
23,48500,RENT,0.0,DEBTCONSOLIDATION,B,4500,12.21,0,0.09,N,4,0.0906241877697197,0.4999999999999998,0
22,44000,RENT,3.0,PERSONAL,A,4500,5.79,1,0.1,N,3,0.029769455718247833,0.19061937055220915,0
21,40000,MORTGAGE,3.0,MEDICAL,A,2500,6.76,0,0.06,N,4,0.03128547420689454,0.17630275896925715,0
24,40000,OWN,6.0,VENTURE,A,1000,6.76,0,0.03,N,3,0.02772191426824209,0.19061937055220915,0
23,52800,RENT,3.0,EDUCATION,A,4500,6.76,0,0.09,N,4,0.034193281194072694,0.17630275896925715,0
24,54100,RENT,5.0,PERSONAL,A,4500,7.14,0,0.08,N,4,0.036901186202776014,0.17630275896925715,0
26,40000,OWN,0.0,HOMEIMPROVEMENT,B,10000,11.86,0,0.25,N,4,0.1855239255819926,0.4809271969714134,0
22,48300,RENT,0.0,HOMEIMPROVEMENT,B,4500,9.76,1,0.09,N,2,0.06659774329359985,0.5,1
22,34000,MORTGAGE,4.0,PERSONAL,D,7750,15.21,1,0.23,N,2,0.4603018917476739,0.5,1
26,54396,RENT,10.0,MEDICAL,C,4500,10.99,0,0.08,N,3,0.07447123560119254,0.39284846136147344,0
23,40000,MORTGAGE,1.0,PERSONAL,A,4000,7.14,0,0.1,N,3,0.03792875137768448,0.19061937055220915,0
24,40000,OWN,4.0,PERSONAL,C,2000,14.35,0,0.05,N,2,0.25043318572986134,0.5,1
24,55000,RENT,2.0,DEBTCONSOLIDATION,A,4500,7.9,0,0.08,N,2,0.04277618656239246,0.5,1
23,55000,RENT,4.0,VENTURE,A,4500,8.49,0,0.08,N,3,0.0512548395723654,0.37904857925328855,0
22,55000,RENT,4.0,DEBTCONSOLIDATION,A,4500,6.76,0,0.08,N,4,0.0331961499915486,0.17630275896925715,0
24,40000,MORTGAGE,2.0,VENTURE,C,15250,13.98,0,0.38,Y,2,0.7300005167200964,0.5,1
24,40000,MORTGAGE,5.0,VENTURE,A,8000,10.99,0,0.2,N,4,0.10490158501931317,0.40478154326605403,0
26,58947,RENT,10.0,MEDICAL,A,4500,6.03,0,0.08,N,2,0.025694394569710198,0.5,1
23,59000,RENT,3.0,MEDICAL,C,4500,12.68,0,0.08,Y,3,0.11485661875935985,0.5000000000000006,1
25,40000,OWN,0.0,EDUCATION,B,8000,10.38,0,0.2,N,4,0.09833012011940317,0.3815805466193539,0
23,54000,RENT,5.0,HOMEIMPROVEMENT,A,4500,8.49,1,0.08,N,2,0.050315791427321975,0.5,1
23,54000,RENT,7.0,EDUCATION,B,4500,10.99,1,0.08,N,2,0.07846851742154395,0.5,1
23,62000,RENT,7.0,VENTURE,B,4500,12.42,0,0.07,N,2,0.11304930772645008,0.5,1
22,40000,MORTGAGE,2.0,PERSONAL,A,8100,7.14,0,0.2,N,3,0.07680021775486512,0.19061937055220915,0
25,60000,RENT,9.0,HOMEIMPROVEMENT,B,4500,10.99,1,0.07,N,2,0.07709305043429912,0.5,1
24,74000,RENT,0.0,PERSONAL,B,4500,12.18,0,0.06,N,4,0.08918403770500556,0.4999999999999998,0
25,78996,RENT,9.0,EDUCATION,A,4500,8.63,0,0.06,N,2,0.049328445889135986,0.5,1
25,80000,RENT,8.0,VENTURE,C,4500,13.06,0,0.06,N,2,0.13695877949565385,0.5,1
25,82560,RENT,6.0,DEBTCONSOLIDATION,A,4500,7.42,0,0.05,N,3,0.035375459706951516,0.19061937055220915,0
25,84000,RENT,0.0,HOMEIMPROVEMENT,B,4500,12.18,0,0.05,N,2,0.10176366974412293,0.5,1
24,86854,RENT,8.0,VENTURE,A,4500,10.99,0,0.05,N,4,0.06697625132144254,0.40478154326605403,0
24,40000,MORTGAGE,3.0,VENTURE,B,10500,11.36,0,0.26,N,4,0.19943669054003985,0.4339947862391367,0
24,40000,MORTGAGE,8.0,PERSONAL,B,10000,9.88,0,0.25,N,2,0.170425233779659,0.5,1
21,40000,OWN,6.0,VENTURE,B,5600,10.25,0,0.14,N,3,0.07508921105327147,0.39284846136147344,0
25,138000,RENT,1.0,EDUCATION,C,4500,13.43,0,0.03,N,3,0.1600943817021933,0.5000000000000006,1
23,20664,RENT,4.0,EDUCATION,C,4550,13.72,0,0.22,Y,3,0.2655945321126104,0.5000000000000006,1
21,34000,MORTGAGE,5.0,EDUCATION,B,10000,10.62,1,0.29,N,2,0.3314468971986993,0.5,1
22,29976,RENT,6.0,DEBTCONSOLIDATION,C,4550,12.84,0,0.15,N,3,0.14469790688451983,0.5000000000000006,1
23,42000,RENT,2.0,EDUCATION,C,4550,15.23,0,0.11,N,4,0.3872172496145766,0.4999999999999998,0
26,130000,RENT,0.0,HOMEIMPROVEMENT,C,4550,13.57,0,0.04,Y,2,0.1720714702595071,0.5,1
21,24000,RENT,0.0,EDUCATION,C,4600,13.99,0,0.19,Y,2,0.2753607607049874,0.5,1
23,27864,RENT,0.0,MEDICAL,A,4600,6.03,0,0.17,N,3,0.051934864213682375,0.19061937055220915,0
26,40000,MORTGAGE,5.0,MEDICAL,B,6000,10.62,0,0.15,N,4,0.08143327625354778,0.3815805466193539,0
21,28416,RENT,6.0,PERSONAL,A,4600,10.99,0,0.16,N,2,0.10499784516346715,0.5,1
24,30000,RENT,0.0,MEDICAL,C,4600,10.99,0,0.15,Y,2,0.10083004658605418,0.5,1
22,40000,MORTGAGE,6.0,VENTURE,A,4750,10.99,0,0.12,N,2,0.08579324598364756,0.5,1
23,33000,RENT,0.0,EDUCATION,B,4600,11.71,0,0.14,N,3,0.10549300746708089,0.4263450962733473,0
23,40000,RENT,1.0,VENTURE,B,4600,10.59,0,0.12,N,3,0.07536964633785562,0.39284846136147344,0
25,40000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,10000,7.14,0,0.25,N,4,0.11863271130726685,0.38629878704492043,0
23,46500,RENT,3.0,EDUCATION,D,4600,10.99,0,0.1,Y,4,0.0751438096802173,0.40478154326605403,0
21,40000,MORTGAGE,5.0,MEDICAL,A,9000,7.51,0,0.23,N,4,0.09940127143378047,0.35433042272431003,0
25,40000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,4750,10.99,0,0.12,N,3,0.08177281002242183,0.39284846136147344,0
26,44000,RENT,5.0,DEBTCONSOLIDATION,C,4600,13.99,1,0.1,N,4,0.2236477676036665,0.4999999999999998,0
21,51996,RENT,5.0,PERSONAL,A,4600,8.59,0,0.09,N,2,0.05323533073638333,0.5,1
21,40000,MORTGAGE,5.0,EDUCATION,C,8000,10.99,0,0.2,N,3,0.11243568657245227,0.39284846136147344,0
23,52000,RENT,5.0,PERSONAL,D,4600,14.96,1,0.09,N,2,0.3435272191099736,0.5,1
26,52800,RENT,3.0,DEBTCONSOLIDATION,D,4600,15.62,1,0.09,Y,4,0.4342776745764242,0.4999999999999998,0
24,40000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,4000,7.14,0,0.1,N,4,0.03914096892185039,0.17630275896925715,0
23,40000,MORTGAGE,3.0,EDUCATION,B,12000,9.88,0,0.3,N,2,0.3679956690135149,0.5,1
25,34000,MORTGAGE,2.0,HOMEIMPROVEMENT,C,5800,13.48,1,0.17,Y,3,0.19851500183614848,0.5000000000000006,1
22,40000,MORTGAGE,0.0,EDUCATION,C,4000,12.73,0,0.1,Y,2,0.1397946253654052,0.5,1
24,73000,RENT,2.0,MEDICAL,B,4600,9.99,0,0.06,N,2,0.06531167782823795,0.5,1
24,100000,RENT,1.0,EDUCATION,A,4600,8.49,0,0.05,N,2,0.04610236839766464,0.5,1
22,40000,OWN,0.0,VENTURE,C,6400,14.22,0,0.16,Y,2,0.27953018394371265,0.5,1
24,40000,MORTGAGE,8.0,DEBTCONSOLIDATION,B,15000,9.88,0,0.38,N,2,0.6367534139552007,0.5,1
24,40000,MORTGAGE,2.0,VENTURE,B,10000,11.83,0,0.25,N,3,0.19453374363395648,0.4502354571188742,0
21,31970,RENT,2.0,VENTURE,A,4650,9.32,0,0.15,N,2,0.06944635749622799,0.5,1
22,48000,RENT,2.0,MEDICAL,B,4650,10.99,0,0.1,N,4,0.0751438096802173,0.40478154326605403,0
24,31776,RENT,6.0,VENTURE,A,4700,8.94,0,0.15,N,3,0.06224611785420932,0.39284846136147344,0
25,40000,RENT,0.0,MEDICAL,C,4700,12.09,0,0.12,Y,3,0.10826193001766254,0.4989351556897275,0
24,40000,OWN,1.0,HOMEIMPROVEMENT,A,9000,8.94,0,0.23,N,3,0.12451985332046116,0.39284846136147344,0
23,41000,RENT,7.0,PERSONAL,A,4700,7.9,0,0.11,N,2,0.046700503188110795,0.5,1
26,40000,MORTGAGE,3.0,VENTURE,B,1750,11.83,0,0.04,N,4,0.07750188983631914,0.47783589949389105,0
24,45000,RENT,2.0,DEBTCONSOLIDATION,B,4700,10.96,0,0.1,N,2,0.08093069758345468,0.5,1
26,19800,RENT,0.0,MEDICAL,C,4725,11.22,1,0.24,N,3,0.16470536563912108,0.39284846136147344,0
26,27600,RENT,0.0,MEDICAL,A,4725,6.54,0,0.17,N,2,0.05435391734378161,0.5,1
24,40000,OWN,8.0,HOMEIMPROVEMENT,C,7500,13.22,0,0.19,N,3,0.18631124263582052,0.5000000000000006,1
24,12000,RENT,0.0,EDUCATION,B,4750,10.75,1,0.4,N,4,0.6864332498077683,0.7752187684712174,1
21,13806,RENT,6.0,PERSONAL,C,4750,12.73,1,0.34,Y,3,0.612721466605827,0.5000000000000006,1
22,14000,RENT,2.0,PERSONAL,D,4750,14.61,1,0.34,N,4,0.6782334738055573,0.4999999999999998,0
26,14040,RENT,1.0,DEBTCONSOLIDATION,B,4750,10.25,1,0.34,N,2,0.5797590088617169,0.5,1
23,14400,RENT,1.0,EDUCATION,B,4750,11.11,1,0.33,N,2,0.5611016607503932,0.5,1
21,40000,MORTGAGE,5.0,EDUCATION,B,9000,11.14,0,0.23,N,3,0.14696981201860787,0.39284846136147344,0
26,15000,RENT,0.0,PERSONAL,A,4750,8.49,1,0.32,N,3,0.44201033957662716,0.5000000000000006,1
25,15600,RENT,1.0,PERSONAL,C,4750,13.85,1,0.3,N,4,0.4923660745664027,0.4999999999999998,0
22,16000,RENT,0.0,EDUCATION,C,4750,13.16,1,0.3,N,3,0.4233308739788179,0.5000000000000006,1
23,40000,OWN,6.0,VENTURE,B,12000,11.14,0,0.3,N,3,0.3943258986378007,0.48770170969587373,0
22,20400,RENT,1.0,DEBTCONSOLIDATION,B,4750,11.49,0,0.23,N,2,0.16031783043081238,0.5,1
25,20400,RENT,3.0,VENTURE,C,4750,12.98,0,0.23,Y,4,0.19330969543607437,0.4999999999999998,0
24,40000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,3400,7.4,0,0.09,N,3,0.03958242484186925,0.19061937055220915,0
22,21000,RENT,4.0,EDUCATION,D,4750,10.99,0,0.23,N,2,0.15453811248060162,0.5,1
25,24000,RENT,9.0,MEDICAL,B,4750,10.38,0,0.2,N,4,0.09833012011940317,0.3815805466193539,0
24,24000,RENT,8.0,DEBTCONSOLIDATION,B,4750,10.62,0,0.2,N,3,0.10676317545880386,0.39284846136147344,0
21,26400,RENT,5.0,PERSONAL,C,4750,12.23,0,0.18,N,3,0.13029603572382542,0.5000000000000006,1
24,34000,MORTGAGE,3.0,PERSONAL,D,10000,15.31,1,0.29,Y,2,0.627995730236166,0.5,1
24,28800,RENT,0.0,EDUCATION,C,4750,10.99,0,0.16,Y,4,0.09215012876601793,0.40478154326605403,0
22,40000,OWN,0.0,EDUCATION,B,6000,11.48,0,0.15,N,4,0.09798832645014259,0.4444919826619919,0
24,40000,MORTGAGE,8.0,EDUCATION,D,3000,15.65,0,0.07,N,2,0.4399270103997697,0.5,1
23,40000,MORTGAGE,1.0,EDUCATION,B,4000,11.48,0,0.1,N,3,0.08452311427681639,0.39284846136147344,0
22,13440,RENT,1.0,MEDICAL,B,4800,12.53,1,0.36,N,4,0.6464431278138675,0.5174017699644331,1
21,15000,RENT,6.0,VENTURE,A,4800,8.49,1,0.32,N,3,0.44201033957662716,0.5000000000000006,1
24,15000,RENT,3.0,PERSONAL,E,4800,16.95,1,0.32,N,3,0.754635893697383,0.6071515386385268,1
21,15996,RENT,3.0,MEDICAL,D,4800,15.37,1,0.3,Y,3,0.6496561531648076,0.5107624477442819,1
26,20000,RENT,0.0,DEBTCONSOLIDATION,A,4800,7.49,0,0.24,N,2,0.11581462938479557,0.5,1
24,20000,RENT,5.0,MEDICAL,B,4800,11.14,0,0.24,N,4,0.15503535304989677,0.4161114946327758,0
24,40000,MORTGAGE,3.0,VENTURE,A,5000,8.59,0,0.13,N,3,0.05697308154572863,0.39284846136147344,0
22,40000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,7000,9.32,0,0.17,N,3,0.07282176352855121,0.39284846136147344,0
23,20400,RENT,0.0,PERSONAL,A,4800,10.99,0,0.24,N,2,0.16944422195649486,0.5,1
26,40000,MORTGAGE,6.0,VENTURE,C,10750,12.84,0,0.27,Y,4,0.26606895032464084,0.4999999999999998,0
23,40000,MORTGAGE,7.0,EDUCATION,B,3500,12.21,0,0.09,N,3,0.10173760950618518,0.5000000000000006,1
22,21000,RENT,5.0,MEDICAL,B,4800,10.75,0,0.23,N,3,0.142759400100998,0.39284846136147344,0
26,21000,RENT,0.0,VENTURE,A,4800,7.75,0,0.23,N,4,0.10306574359287105,0.35433042272431003,0
22,21600,RENT,0.0,MEDICAL,C,4800,13.49,0,0.22,N,3,0.2401472306443643,0.5000000000000006,1
21,22000,RENT,1.0,MEDICAL,A,4800,7.88,0,0.22,N,2,0.09902401338970211,0.5,1
26,40000,MORTGAGE,3.0,VENTURE,A,3250,8.0,0,0.08,N,4,0.04508705220394928,0.17630275896925715,0
21,34000,OTHER,3.0,VENTURE,E,9600,15.68,1,0.28,Y,2,0.6302235569299962,0.5,1
22,40000,MORTGAGE,6.0,PERSONAL,C,10000,10.99,0,0.25,Y,3,0.17892087193003547,0.39284846136147344,0
22,24000,RENT,6.0,EDUCATION,A,4800,7.49,0,0.2,N,2,0.07833779347879458,0.5,1
26,24000,RENT,0.0,EDUCATION,A,4800,10.99,0,0.2,N,3,0.11243568657245227,0.39284846136147344,0
22,24500,RENT,3.0,MEDICAL,B,4800,10.65,0,0.2,N,2,0.1141104436539386,0.5,1
25,26000,RENT,1.0,PERSONAL,B,4800,10.65,0,0.18,N,4,0.09263230978200938,0.3816208618453733,0
22,26004,RENT,5.0,MEDICAL,B,4800,10.99,0,0.18,N,4,0.09822428062303935,0.40478154326605403,0
24,26085,RENT,2.0,EDUCATION,C,4800,13.35,0,0.18,Y,3,0.1923393931913024,0.5000000000000006,1
21,27000,RENT,1.0,EDUCATION,A,4800,7.51,0,0.18,N,2,0.06810462786731399,0.5,1
22,40000,MORTGAGE,1.0,PERSONAL,E,8000,16.0,0,0.2,Y,3,0.5130513236395305,0.5000000000000006,1
21,27700,RENT,5.0,PERSONAL,A,4800,6.62,0,0.17,N,4,0.05910534490726026,0.17630275896925715,0
26,27880,RENT,1.0,MEDICAL,B,4800,9.25,0,0.17,N,4,0.06858835841921161,0.3815805466193539,0
22,29000,RENT,6.0,MEDICAL,C,4800,12.99,0,0.17,Y,4,0.15129784916578734,0.4999999999999998,0
25,34000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,3000,10.51,1,0.09,N,3,0.07061601709473037,0.39284846136147344,0
22,29534,RENT,1.0,EDUCATION,B,4800,11.99,0,0.16,N,4,0.11091988511483876,0.4945541936776251,0
23,40000,MORTGAGE,1.0,VENTURE,B,1200,10.83,0,0.03,N,2,0.07078253124539274,0.5,1
24,30000,RENT,5.0,EDUCATION,A,4800,6.99,0,0.16,N,4,0.058287228155008086,0.17630275896925715,0
23,30000,RENT,6.0,EDUCATION,A,4800,7.49,0,0.16,N,3,0.0608868940068199,0.19061937055220915,0
24,30000,RENT,8.0,VENTURE,B,4800,11.49,0,0.16,N,2,0.1142955114595632,0.5,1
24,30000,RENT,0.0,EDUCATION,C,4800,13.35,0,0.16,N,3,0.18129748657586575,0.5000000000000006,1
23,30000,RENT,0.0,EDUCATION,B,4800,10.99,0,0.16,N,4,0.09215012876601793,0.40478154326605403,0
26,40000,MORTGAGE,10.0,VENTURE,B,5200,10.08,0,0.13,N,3,0.07115490747644851,0.39284846136147344,0
25,30000,RENT,5.0,DEBTCONSOLIDATION,C,4800,11.22,0,0.16,Y,3,0.10306815037174914,0.39284846136147344,0
24,40000,OWN,4.0,MEDICAL,A,1000,7.37,0,0.03,N,2,0.03185697233621063,0.5,1
22,40000,MORTGAGE,5.0,MEDICAL,A,5000,7.68,0,0.13,N,4,0.04978959687133751,0.17630275896925715,0
24,32000,RENT,6.0,MEDICAL,B,4800,10.59,0,0.15,N,2,0.09033793552351241,0.5,1
22,32000,RENT,3.0,DEBTCONSOLIDATION,D,4800,16.49,1,0.15,Y,2,0.5185247090825197,0.5,1
22,32000,RENT,0.0,DEBTCONSOLIDATION,B,4800,11.11,0,0.15,N,4,0.09052639592873403,0.41381335246888706,0
25,32000,RENT,0.0,EDUCATION,A,4800,7.14,0,0.15,N,3,0.05356435405731681,0.19061937055220915,0
22,40000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,8000,9.76,0,0.2,N,4,0.09536334970056655,0.3815805466193539,0
22,32000,RENT,1.0,EDUCATION,C,4800,13.61,0,0.15,N,4,0.19703110377853192,0.4999999999999998,0
23,32640,RENT,5.0,VENTURE,B,4800,11.99,0,0.15,N,2,0.1264151259033087,0.5,1
26,33000,RENT,6.0,EDUCATION,B,4800,12.69,0,0.15,N,4,0.12894375999561425,0.4999999999999998,0
22,33000,RENT,3.0,MEDICAL,A,4800,7.49,0,0.15,N,4,0.05638815492062917,0.17630275896925715,0
22,40000,MORTGAGE,1.0,EDUCATION,B,13025,10.14,0,0.33,N,3,0.5370054220097955,0.5000000000000006,1
26,40000,OWN,0.0,MEDICAL,B,15000,9.64,0,0.38,N,4,0.641031968046653,0.5683668906661529,1
24,33000,RENT,4.0,MEDICAL,D,4800,14.91,1,0.15,Y,4,0.3589569116939469,0.4999999999999998,0
24,40000,OWN,6.0,MEDICAL,D,5000,11.86,0,0.13,N,4,0.09745561949469247,0.4809271969714134,0
23,34000,MORTGAGE,0.0,DEBTCONSOLIDATION,D,2525,13.12,1,0.07,N,3,0.1406149076565432,0.5000000000000006,1
23,33000,RENT,5.0,DEBTCONSOLIDATION,D,4800,14.54,1,0.15,Y,3,0.3081429278596595,0.5000000000000006,1
25,34000,MORTGAGE,2.0,VENTURE,C,15450,11.22,1,0.45,N,4,0.7597503378459436,0.8236972410307427,1
24,33600,RENT,0.0,MEDICAL,B,4800,11.86,0,0.14,N,2,0.11997657263854289,0.5,1
26,35000,RENT,0.0,DEBTCONSOLIDATION,A,4800,8.9,0,0.14,N,2,0.064084154924507,0.5,1
22,40058,MORTGAGE,5.0,VENTURE,B,6000,9.91,0,0.15,N,2,0.07771520847016189,0.5,1
22,35000,RENT,3.0,EDUCATION,A,4800,5.42,0,0.14,N,3,0.037755597044818505,0.5,1
25,35000,RENT,9.0,VENTURE,B,4800,11.14,0,0.14,N,2,0.09919403059013202,0.5,1
25,35000,RENT,1.0,MEDICAL,C,4800,10.28,0,0.14,N,2,0.08049081365314736,0.5,1
23,40104,OTHER,7.0,EDUCATION,C,10000,12.72,0,0.25,Y,2,0.2261058316791096,0.5,1
24,40113,MORTGAGE,6.0,HOMEIMPROVEMENT,A,5000,7.14,0,0.12,N,2,0.04146242129704161,0.5,1
22,30000,RENT,4.0,PERSONAL,C,4800,10.99,1,0.16,N,3,0.09868324256860622,0.39284846136147344,0
